DeviceID,GPSTime,DeviceTime,Longitude,Latitude,GPSSpeed(Meters/second),HorizontalDilutionofPrecision,Altitude,Bearing,G(x),G(y),G(z),G(calibrated),AccelerationSensor(Total)(g),Costpermile/km(Instant)(£/km),CO2ing/km(Average)(g/km),Distancetoempty(Estimated)(km),EngineLoad(%),EngineRPM(rpm)
5e443ad4-23d9-11e6-b67b-9e71128cae2174,Wed May 18 18:04:12 GMT+05:30 2016,04:11.9,77.59644749,12.89690442,3.6926548,5,822,192.7,7.02,-2.87,-4.19,-0.04,-0.12,6.78,136.4,153.08,33.73,990
5e443ad4-23d9-11e6-b67b-9e71128cae2175,Wed May 18 18:04:12 GMT+05:30 2016,04:12.0,77.59644749,12.89690442,3.6926548,5,822,192.7,7.9,0.62,-4.31,-0.06,-0.12,6.78,136.37,153.08,32.94,1006
5e443ad4-23d9-11e6-b67b-9e71128cae2176,Wed May 18 18:04:13 GMT+05:30 2016,04:12.1,77.59641434,12.89688867,3.9400127,4,821,202.7,9.14,1.73,-4.65,0.08,0.07,6.78,136.34,153.59,34.51,991
5e443ad4-23d9-11e6-b67b-9e71128cae2177,Wed May 18 18:04:13 GMT+05:30 2016,04:12.2,77.59641434,12.89688867,3.9400127,4,821,202.7,9.04,2.54,-4.01,0.14,0.32,6.78,136.33,153.59,36.86,992
5e443ad4-23d9-11e6-b67b-9e71128cae2178,Wed May 18 18:04:13 GMT+05:30 2016,04:12.3,77.59641434,12.89688867,3.9400127,4,821,202.7,10.01,-1.25,-3.41,0.16,0.32,6.78,136.32,153.59,36.86,1003
5e443ad4-23d9-11e6-b67b-9e71128cae2179,Wed May 18 18:04:13 GMT+05:30 2016,04:12.3,77.59641434,12.89688867,3.9400127,4,821,202.7,7.97,0.26,-4.63,0.14,0.28,6.78,136.34,153.59,42.75,998
5e443ad4-23d9-11e6-b67b-9e71128cae2180,Wed May 18 18:04:13 GMT+05:30 2016,04:12.5,77.59641434,12.89688867,3.9400127,4,821,202.7,7,-3.27,-2.17,-0.16,-0.14,6.78,136.38,153.59,45.1,1031
5e443ad4-23d9-11e6-b67b-9e71128cae2181,Wed May 18 18:04:13 GMT+05:30 2016,04:12.5,77.59641434,12.89688867,3.9400127,4,821,202.7,6.48,-2.42,-3.53,-0.12,-0.21,6.78,136.46,153.59,44.71,1019
5e443ad4-23d9-11e6-b67b-9e71128cae2182,Wed May 18 18:04:13 GMT+05:30 2016,04:12.6,77.59641434,12.89688867,3.9400127,4,821,202.7,7.42,0.75,-4.45,-0.14,-0.21,6.78,136.5,153.59,44.71,1040
5e443ad4-23d9-11e6-b67b-9e71128cae2183,Wed May 18 18:04:13 GMT+05:30 2016,04:12.7,77.59641434,12.89688867,3.9400127,4,821,202.7,9.18,-0.39,-5.33,-0.1,-0.09,6.78,136.57,153.59,42.35,1054
5e443ad4-23d9-11e6-b67b-9e71128cae2184,Wed May 18 18:04:13 GMT+05:30 2016,04:12.8,77.59641434,12.89688867,3.9400127,4,821,202.7,11.54,1.52,-4.62,0.3,0.04,6.78,136.62,153.59,44.31,1031
5e443ad4-23d9-11e6-b67b-9e71128cae2185,Wed May 18 18:04:13 GMT+05:30 2016,04:12.9,77.59641434,12.89688867,3.9400127,4,821,202.7,11.66,2.01,-4.83,0.26,0.3,6.78,136.65,153.93,45.1,1068
5e443ad4-23d9-11e6-b67b-9e71128cae2186,Wed May 18 18:04:13 GMT+05:30 2016,04:13.0,77.59641434,12.89688867,3.9400127,4,821,202.7,9.27,1.04,-3.12,0.22,0.3,6.78,136.72,153.93,45.1,1089
5e443ad4-23d9-11e6-b67b-9e71128cae2187,Wed May 18 18:04:14 GMT+05:30 2016,04:13.1,77.59640931,12.89685847,3.6602187,4,821,203.7,8.06,-2.22,-5.11,0.16,-0.05,6.78,136.86,153.93,52.55,1140
5e443ad4-23d9-11e6-b67b-9e71128cae2188,Wed May 18 18:04:14 GMT+05:30 2016,04:13.1,77.59640931,12.89685847,3.6602187,4,821,203.7,6.59,-0.67,-3.88,-0.2,-0.2,6.78,137.09,153.93,45.88,1160
5e443ad4-23d9-11e6-b67b-9e71128cae2189,Wed May 18 18:04:14 GMT+05:30 2016,04:13.2,77.59640931,12.89685847,3.6602187,4,821,203.7,8.11,-2.11,-5.05,0.02,-0.2,6.78,137.23,153.93,41.57,1097
5e443ad4-23d9-11e6-b67b-9e71128cae2190,Wed May 18 18:04:14 GMT+05:30 2016,04:13.3,77.59640931,12.89685847,3.6602187,4,821,203.7,7.4,-0.22,-5.37,-0.1,-0.05,6.78,137.25,153.93,3.53,1072
5e443ad4-23d9-11e6-b67b-9e71128cae2191,Wed May 18 18:04:14 GMT+05:30 2016,04:13.4,77.59640931,12.89685847,3.6602187,4,821,203.7,8.88,0.78,-5.97,-0.05,0.03,6.78,137,153.93,3.53,1018
5e443ad4-23d9-11e6-b67b-9e71128cae2192,Wed May 18 18:04:14 GMT+05:30 2016,04:13.5,77.59640931,12.89685847,3.6602187,4,821,203.7,8.88,0.62,-4.11,0.02,0.18,7.86,136.75,153.93,0.39,930
5e443ad4-23d9-11e6-b67b-9e71128cae2193,Wed May 18 18:04:14 GMT+05:30 2016,04:13.5,77.59640931,12.89685847,3.6602187,4,821,203.7,9.48,-0.62,-4.08,0.07,0.18,7.86,136.48,153.93,31.37,905
5e443ad4-23d9-11e6-b67b-9e71128cae2194,Wed May 18 18:04:14 GMT+05:30 2016,04:13.6,77.59640931,12.89685847,3.6602187,4,821,203.7,8.65,-1.09,-3.33,0.06,0.12,7.86,136.4,153.95,21.57,920
5e443ad4-23d9-11e6-b67b-9e71128cae2195,Wed May 18 18:04:14 GMT+05:30 2016,04:13.7,77.59640931,12.89685847,3.6602187,4,821,203.7,8.62,-0.45,-4.48,0.05,0.07,7.86,136.24,153.95,23.14,892
5e443ad4-23d9-11e6-b67b-9e71128cae2196,Wed May 18 18:04:14 GMT+05:30 2016,04:13.8,77.59640931,12.89685847,3.6602187,4,821,203.7,8.88,0.8,-3.79,0.01,-0.09,7.86,136.09,153.95,24.31,873
5e443ad4-23d9-11e6-b67b-9e71128cae2197,Wed May 18 18:04:14 GMT+05:30 2016,04:13.9,77.59640931,12.89685847,3.6602187,4,821,203.7,7.99,-1,-5.75,0.02,0.07,7.86,135.92,153.95,43.92,893
5e443ad4-23d9-11e6-b67b-9e71128cae2198,Wed May 18 18:04:15 GMT+05:30 2016,04:14.0,77.59640219,12.89682856,3.8802063,5,820,193.4,9.74,3.17,-6.06,0.04,0.21,7.86,135.89,153.95,45.88,954
5e443ad4-23d9-11e6-b67b-9e71128cae2199,Wed May 18 18:04:15 GMT+05:30 2016,04:14.1,77.59640219,12.89682856,3.8802063,5,820,193.4,6.68,0.15,-5.72,0.04,-0.1,7.86,135.93,153.95,52.55,960
5e443ad4-23d9-11e6-b67b-9e71128cae2200,Wed May 18 18:04:15 GMT+05:30 2016,04:14.2,77.59640219,12.89682856,3.8802063,5,820,193.4,8.72,-1.44,-4.14,0.01,-0.1,7.86,136,153.95,62.75,929
5e443ad4-23d9-11e6-b67b-9e71128cae2201,Wed May 18 18:04:15 GMT+05:30 2016,04:14.3,77.59640219,12.89682856,3.8802063,5,820,193.4,8.16,-0.5,-5.66,0,-0.08,7.86,136.12,153.95,69.8,871
5e443ad4-23d9-11e6-b67b-9e71128cae2202,Wed May 18 18:04:15 GMT+05:30 2016,04:14.4,77.59640219,12.89682856,3.8802063,5,820,193.4,9.13,-1,-4.89,0.01,-0.05,7.86,136.27,154.17,68.63,847
5e443ad4-23d9-11e6-b67b-9e71128cae2203,Wed May 18 18:04:15 GMT+05:30 2016,04:14.5,77.59640219,12.89682856,3.8802063,5,820,193.4,9.02,-1,-1.85,0.04,-0.03,7.86,136.37,154.17,70.59,794
5e443ad4-23d9-11e6-b67b-9e71128cae2204,Wed May 18 18:04:15 GMT+05:30 2016,04:14.6,77.59640219,12.89682856,3.8802063,5,820,193.4,8.48,-0.42,-0.17,-0.12,0.12,7.86,136.47,154.17,54.51,817
5e443ad4-23d9-11e6-b67b-9e71128cae2205,Wed May 18 18:04:15 GMT+05:30 2016,04:14.7,77.59640219,12.89682856,3.8802063,5,820,193.4,8.8,0.87,-5.08,0.07,0.12,7.86,136.46,154.17,45.49,809
5e443ad4-23d9-11e6-b67b-9e71128cae2206,Wed May 18 18:04:15 GMT+05:30 2016,04:14.8,77.59640219,12.89682856,3.8802063,5,820,193.4,8.41,-2.31,-1.98,0.04,0.04,7.86,136.4,154.17,43.53,842
5e443ad4-23d9-11e6-b67b-9e71128cae2207,Wed May 18 18:04:15 GMT+05:30 2016,04:14.9,77.59640219,12.89682856,3.8802063,5,820,193.4,9.21,-0.65,-6.09,0.04,0.03,7.86,136.33,154.17,37.65,794
5e443ad4-23d9-11e6-b67b-9e71128cae2208,Wed May 18 18:04:15 GMT+05:30 2016,04:15.0,77.59640219,12.89682856,3.8802063,5,820,193.4,8.35,0.12,-5.24,0.02,0.14,7.86,136.23,154.17,37.65,842
5e443ad4-23d9-11e6-b67b-9e71128cae2209,Wed May 18 18:04:16 GMT+05:30 2016,04:15.1,77.59639248,12.89679679,3.751613,6,820,194.4,9.43,0.49,-5.64,0.05,0.12,6.5,136.14,154.17,40.78,833
5e443ad4-23d9-11e6-b67b-9e71128cae2210,Wed May 18 18:04:16 GMT+05:30 2016,04:15.2,77.59639248,12.89679679,3.751613,6,820,194.4,8.7,-0.92,-4.68,0.03,0.12,6.5,136.08,154.94,37.65,824
5e443ad4-23d9-11e6-b67b-9e71128cae2211,Wed May 18 18:04:16 GMT+05:30 2016,04:15.2,77.59639248,12.89679679,3.751613,6,820,194.4,8.43,-0.39,-4.71,0.02,-0.07,6.5,135.99,154.94,40,841
5e443ad4-23d9-11e6-b67b-9e71128cae2212,Wed May 18 18:04:16 GMT+05:30 2016,04:15.3,77.59639248,12.89679679,3.751613,6,820,194.4,8.22,-0.05,-4.34,-0.03,0.05,6.5,135.91,154.94,43.14,834
5e443ad4-23d9-11e6-b67b-9e71128cae2213,Wed May 18 18:04:16 GMT+05:30 2016,04:15.4,77.59639248,12.89679679,3.751613,6,820,194.4,7.94,-0.76,-4.23,-0.01,0.05,6.5,135.85,154.94,44.71,845
5e443ad4-23d9-11e6-b67b-9e71128cae2214,Wed May 18 18:04:16 GMT+05:30 2016,04:15.5,77.59639248,12.89679679,3.751613,6,820,194.4,8,-0.31,-4.55,-0.02,-0.08,6.5,135.81,154.94,46.27,854
5e443ad4-23d9-11e6-b67b-9e71128cae2215,Wed May 18 18:04:16 GMT+05:30 2016,04:15.6,77.59639248,12.89679679,3.751613,6,820,194.4,8.46,-1.42,-3.09,0,-0.02,6.5,135.77,154.94,49.02,851
5e443ad4-23d9-11e6-b67b-9e71128cae2216,Wed May 18 18:04:16 GMT+05:30 2016,04:15.7,77.59639248,12.89679679,3.751613,6,820,194.4,9.59,0.18,-4.49,0.1,0.07,6.5,135.76,154.94,53.73,855
5e443ad4-23d9-11e6-b67b-9e71128cae2217,Wed May 18 18:04:16 GMT+05:30 2016,04:15.8,77.59639248,12.89679679,3.751613,6,820,194.4,9.43,1.13,-4.57,0.08,0.06,6.5,135.77,154.94,49.8,884
5e443ad4-23d9-11e6-b67b-9e71128cae2218,Wed May 18 18:04:16 GMT+05:30 2016,04:15.9,77.59639248,12.89679679,3.751613,6,820,194.4,9.2,0.33,-4.05,0.08,0.06,6.5,135.74,155.35,51.37,864
5e443ad4-23d9-11e6-b67b-9e71128cae2219,Wed May 18 18:04:16 GMT+05:30 2016,04:16.0,77.59639248,12.89679679,3.751613,6,820,194.4,8.13,-0.31,-4.54,-0.03,-0.02,6.5,135.75,155.35,52.16,889
5e443ad4-23d9-11e6-b67b-9e71128cae2220,Wed May 18 18:04:17 GMT+05:30 2016,04:16.1,77.59637254,12.89676247,3.9428544,6,820,201.9,7.49,-2.41,-3.51,-0.1,-0.08,6.5,135.77,155.35,52.16,893
5e443ad4-23d9-11e6-b67b-9e71128cae2221,Wed May 18 18:04:17 GMT+05:30 2016,04:16.2,77.59637254,12.89676247,3.9428544,6,820,201.9,7.78,-1.05,-4.97,-0.03,-0.05,6.5,135.75,155.35,54.12,883
5e443ad4-23d9-11e6-b67b-9e71128cae2222,Wed May 18 18:04:17 GMT+05:30 2016,04:16.2,77.59637254,12.89676247,3.9428544,6,820,201.9,8.22,0.02,-5.12,-0.01,-0.05,6.5,135.76,155.35,53.33,894
5e443ad4-23d9-11e6-b67b-9e71128cae2223,Wed May 18 18:04:17 GMT+05:30 2016,04:16.4,77.59637254,12.89676247,3.9428544,6,820,201.9,9.42,-0.16,-5.02,0.11,0.09,6.5,135.77,155.35,56.86,894
5e443ad4-23d9-11e6-b67b-9e71128cae2224,Wed May 18 18:04:17 GMT+05:30 2016,04:16.4,77.59637254,12.89676247,3.9428544,6,820,201.9,8.31,-0.8,-4.7,0,0.09,6.5,135.79,155.35,56.08,888
5e443ad4-23d9-11e6-b67b-9e71128cae2225,Wed May 18 18:04:17 GMT+05:30 2016,04:16.5,77.59637254,12.89676247,3.9428544,6,820,201.9,8.63,-0.51,-4.24,0.01,-0.01,6.5,135.84,155.34,55.29,904
5e443ad4-23d9-11e6-b67b-9e71128cae2226,Wed May 18 18:04:17 GMT+05:30 2016,04:16.6,77.59637254,12.89676247,3.9428544,6,820,201.9,8.17,-0.77,-4.61,0,-0.07,6.5,135.86,155.66,54.9,909
5e443ad4-23d9-11e6-b67b-9e71128cae2227,Wed May 18 18:04:17 GMT+05:30 2016,04:16.7,77.59637254,12.89676247,3.9428544,6,820,201.9,8.42,-1.25,-3.99,-0.02,0,6.4,135.87,155.66,53.73,933
5e443ad4-23d9-11e6-b67b-9e71128cae2228,Wed May 18 18:04:17 GMT+05:30 2016,04:16.8,77.59637254,12.89676247,3.9428544,6,820,201.9,8.71,-0.86,-4.81,0.04,0,6.4,135.88,155.66,54.12,919
5e443ad4-23d9-11e6-b67b-9e71128cae2229,Wed May 18 18:04:17 GMT+05:30 2016,04:16.9,77.59637254,12.89676247,3.9428544,6,820,201.9,8.41,-0.93,-4.33,0.02,0,6.4,135.91,155.66,54.12,940
5e443ad4-23d9-11e6-b67b-9e71128cae2230,Wed May 18 18:04:17 GMT+05:30 2016,04:17.0,77.59637254,12.89676247,3.9428544,6,820,201.9,8.94,-0.69,-4.84,0.02,-0.01,6.4,135.9,155.66,53.33,934
5e443ad4-23d9-11e6-b67b-9e71128cae2231,Wed May 18 18:04:18 GMT+05:30 2016,04:17.1,77.59634841,12.89672745,4.2516937,7,821,201.9,8.4,0.35,-4.98,0.02,0,6.4,135.92,155.66,52.94,948
5e443ad4-23d9-11e6-b67b-9e71128cae2232,Wed May 18 18:04:18 GMT+05:30 2016,04:17.1,77.59634841,12.89672745,4.2516937,7,821,201.9,8.85,0.19,-4.95,0.02,0,6.4,135.94,155.66,52.16,953
5e443ad4-23d9-11e6-b67b-9e71128cae2233,Wed May 18 18:04:18 GMT+05:30 2016,04:17.2,77.59634841,12.89672745,4.2516937,7,821,201.9,8.9,-0.67,-4.57,0.02,0,6.4,135.94,155.66,52.55,967
5e443ad4-23d9-11e6-b67b-9e71128cae2234,Wed May 18 18:04:18 GMT+05:30 2016,04:17.3,77.59634841,12.89672745,4.2516937,7,821,201.9,8.85,-0.64,-4.34,0.02,-0.04,6.4,135.96,155.66,52.16,960
5e443ad4-23d9-11e6-b67b-9e71128cae2235,Wed May 18 18:04:18 GMT+05:30 2016,04:17.4,77.59634841,12.89672745,4.2516937,7,821,201.9,8.66,-0.41,-4.83,0.02,0.01,6.4,135.97,156.04,51.37,979
5e443ad4-23d9-11e6-b67b-9e71128cae2236,Wed May 18 18:04:18 GMT+05:30 2016,04:17.5,77.59634841,12.89672745,4.2516937,7,821,201.9,8.89,-0.54,-4.27,0.03,0.01,6.4,135.99,156.04,51.37,975
5e443ad4-23d9-11e6-b67b-9e71128cae2237,Wed May 18 18:04:18 GMT+05:30 2016,04:17.6,77.59634841,12.89672745,4.2516937,7,821,201.9,8.19,-0.08,-5.03,0.03,0.03,6.4,136,156.04,49.8,989
5e443ad4-23d9-11e6-b67b-9e71128cae2238,Wed May 18 18:04:18 GMT+05:30 2016,04:17.7,77.59634841,12.89672745,4.2516937,7,821,201.9,8.31,-0.12,-4.75,0.02,-0.01,6.4,136,156.04,49.8,980
5e443ad4-23d9-11e6-b67b-9e71128cae2239,Wed May 18 18:04:18 GMT+05:30 2016,04:17.7,77.59634841,12.89672745,4.2516937,7,821,201.9,8.81,0.07,-4.58,0.01,0,6.4,136.01,156.04,51.37,997
5e443ad4-23d9-11e6-b67b-9e71128cae2240,Wed May 18 18:04:18 GMT+05:30 2016,04:17.8,77.59634841,12.89672745,4.2516937,7,821,201.9,8.71,0.31,-4.81,0.03,0,6.4,136.02,156.04,51.37,994
5e443ad4-23d9-11e6-b67b-9e71128cae2241,Wed May 18 18:04:18 GMT+05:30 2016,04:17.9,77.59634841,12.89672745,4.2516937,7,821,201.9,8.54,-0.06,-4.64,0.03,0.01,6.4,136.04,156.04,51.37,1000
5e443ad4-23d9-11e6-b67b-9e71128cae2242,Wed May 18 18:04:18 GMT+05:30 2016,04:18.0,77.59634841,12.89672745,4.2516937,7,821,201.9,8.46,0.03,-4.7,0.02,-0.02,6.4,136.05,156.04,50.59,998
5e443ad4-23d9-11e6-b67b-9e71128cae2243,Wed May 18 18:04:19 GMT+05:30 2016,04:18.1,77.59632424,12.89668115,4.771771,7,821,201.1,8.73,-0.33,-4.61,0.02,0.01,6.4,136.03,156.43,48.63,1008
5e443ad4-23d9-11e6-b67b-9e71128cae2244,Wed May 18 18:04:19 GMT+05:30 2016,04:18.2,77.59632424,12.89668115,4.771771,7,821,201.1,8.69,0.07,-4.42,0.01,0.01,6.4,136.01,156.43,48.63,1009
5e443ad4-23d9-11e6-b67b-9e71128cae2245,Wed May 18 18:04:19 GMT+05:30 2016,04:18.3,77.59632424,12.89668115,4.771771,7,821,201.1,8.73,0.26,-5.01,0.01,-0.02,6.81,136,156.43,46.27,1014
5e443ad4-23d9-11e6-b67b-9e71128cae2246,Wed May 18 18:04:19 GMT+05:30 2016,04:18.3,77.59632424,12.89668115,4.771771,7,821,201.1,8.94,0.46,-4.35,0.02,-0.04,6.81,135.96,156.43,46.27,1016
5e443ad4-23d9-11e6-b67b-9e71128cae2247,Wed May 18 18:04:19 GMT+05:30 2016,04:18.4,77.59632424,12.89668115,4.771771,7,821,201.1,8.67,-0.23,-4.57,0.02,0,6.81,135.94,156.43,46.27,1019
5e443ad4-23d9-11e6-b67b-9e71128cae2248,Wed May 18 18:04:19 GMT+05:30 2016,04:18.5,77.59632424,12.89668115,4.771771,7,821,201.1,9.33,0.78,-4.55,0.08,0,6.81,135.91,156.43,35.29,1010
5e443ad4-23d9-11e6-b67b-9e71128cae2249,Wed May 18 18:04:19 GMT+05:30 2016,04:18.6,77.59632424,12.89668115,4.771771,7,821,201.1,9.25,0.79,-5.08,0.1,-0.12,6.81,135.81,156.43,22.35,1006
5e443ad4-23d9-11e6-b67b-9e71128cae2250,Wed May 18 18:04:19 GMT+05:30 2016,04:18.7,77.59632424,12.89668115,4.771771,7,821,201.1,8.27,-0.74,-3.97,-0.01,-0.03,6.81,135.66,156.43,26.67,993
5e443ad4-23d9-11e6-b67b-9e71128cae2251,Wed May 18 18:04:19 GMT+05:30 2016,04:18.8,77.59632424,12.89668115,4.771771,7,821,201.1,8.9,0.28,-3.68,0,-0.05,6.81,135.52,156.43,28.24,971
5e443ad4-23d9-11e6-b67b-9e71128cae2252,Wed May 18 18:04:19 GMT+05:30 2016,04:18.9,77.59632424,12.89668115,4.771771,7,821,201.1,9.45,0.87,-4.54,0.09,-0.04,6.81,135.38,156.45,27.84,961
5e443ad4-23d9-11e6-b67b-9e71128cae2253,Wed May 18 18:04:19 GMT+05:30 2016,04:19.0,77.59632424,12.89668115,4.771771,7,821,201.1,9.46,1.15,-4.8,0.03,-0.04,6.81,135.24,156.45,28.63,958
5e443ad4-23d9-11e6-b67b-9e71128cae2254,Wed May 18 18:04:20 GMT+05:30 2016,04:19.1,77.59628768,12.89662853,5.3500843,8,820,204.1,9.09,-0.54,-3.75,0.02,0.09,6.81,135.1,156.45,28.24,951
5e443ad4-23d9-11e6-b67b-9e71128cae2255,Wed May 18 18:04:20 GMT+05:30 2016,04:19.2,77.59628768,12.89662853,5.3500843,8,820,204.1,9.59,0.22,-4.17,0.03,0,6.81,134.95,156.45,28.24,945
5e443ad4-23d9-11e6-b67b-9e71128cae2256,Wed May 18 18:04:20 GMT+05:30 2016,04:19.3,77.59628768,12.89662853,5.3500843,8,820,204.1,8.29,-0.58,-3.83,-0.05,0.04,6.81,134.81,156.45,28.63,948
5e443ad4-23d9-11e6-b67b-9e71128cae2257,Wed May 18 18:04:20 GMT+05:30 2016,04:19.4,77.59628768,12.89662853,5.3500843,8,820,204.1,8.75,0.45,-4.41,0.01,0,6.81,134.65,156.45,43.92,899
5e443ad4-23d9-11e6-b67b-9e71128cae2258,Wed May 18 18:04:20 GMT+05:30 2016,04:19.4,77.59628768,12.89662853,5.3500843,8,820,204.1,8.98,1.33,-3.9,0.03,0,6.81,134.57,156.45,43.14,965
5e443ad4-23d9-11e6-b67b-9e71128cae2259,Wed May 18 18:04:20 GMT+05:30 2016,04:19.5,77.59628768,12.89662853,5.3500843,8,820,204.1,9.32,0.9,-3.87,0.04,0.11,6.81,134.53,156.45,38.82,942
5e443ad4-23d9-11e6-b67b-9e71128cae2260,Wed May 18 18:04:20 GMT+05:30 2016,04:19.6,77.59628768,12.89662853,5.3500843,8,820,204.1,8.78,-0.22,-4.17,0.01,0.04,6.81,134.42,157.02,40.39,933
5e443ad4-23d9-11e6-b67b-9e71128cae2261,Wed May 18 18:04:20 GMT+05:30 2016,04:19.7,77.59628768,12.89662853,5.3500843,8,820,204.1,8.82,-0.8,-3.4,-0.01,0.04,6.81,134.32,157.01,40.78,925
5e443ad4-23d9-11e6-b67b-9e71128cae2262,Wed May 18 18:04:20 GMT+05:30 2016,04:19.8,77.59628768,12.89662853,5.3500843,8,820,204.1,9.12,-0.53,-4.51,0,-0.03,6.81,134.24,157.01,40.78,921
5e443ad4-23d9-11e6-b67b-9e71128cae2263,Wed May 18 18:04:20 GMT+05:30 2016,04:19.8,77.59628768,12.89662853,5.3500843,8,820,204.1,8.82,0.15,-4.1,0,0.01,5.09,134.15,157.01,40,918
5e443ad4-23d9-11e6-b67b-9e71128cae2264,Wed May 18 18:04:20 GMT+05:30 2016,04:19.9,77.59628768,12.89662853,5.3500843,8,820,204.1,9.13,1.36,-4.59,0.01,0.01,5.09,134.05,157.01,40,919
5e443ad4-23d9-11e6-b67b-9e71128cae2265,Wed May 18 18:04:20 GMT+05:30 2016,04:20.0,77.59628768,12.89662853,5.3500843,8,820,204.1,9.19,0.61,-4.06,0.05,0.06,5.09,133.95,157.01,40.39,911
5e443ad4-23d9-11e6-b67b-9e71128cae2266,Wed May 18 18:04:21 GMT+05:30 2016,04:20.1,77.59628683,12.89657808,5.420037,9,821,199.6,8.94,0,-4.17,0.03,0.01,5.09,133.86,157.01,40.39,914
5e443ad4-23d9-11e6-b67b-9e71128cae2267,Wed May 18 18:04:21 GMT+05:30 2016,04:20.2,77.59628683,12.89657808,5.420037,9,821,199.6,8.27,-0.26,-3.73,0,-0.07,5.09,133.79,157.01,40.78,911
5e443ad4-23d9-11e6-b67b-9e71128cae2268,Wed May 18 18:04:21 GMT+05:30 2016,04:20.4,77.59628683,12.89657808,5.420037,9,821,199.6,9.22,0.33,-4.58,0.07,0,5.09,133.72,157.01,40.78,909
5e443ad4-23d9-11e6-b67b-9e71128cae2269,Wed May 18 18:04:21 GMT+05:30 2016,04:20.5,77.59628683,12.89657808,5.420037,9,821,199.6,9.19,-0.27,-3.42,0.04,0.02,5.09,133.64,157.69,40.78,910
5e443ad4-23d9-11e6-b67b-9e71128cae2270,Wed May 18 18:04:21 GMT+05:30 2016,04:20.6,77.59628683,12.89657808,5.420037,9,821,199.6,8.72,-0.43,-3.72,0.03,0.01,5.09,133.56,157.69,40.78,906
5e443ad4-23d9-11e6-b67b-9e71128cae2271,Wed May 18 18:04:21 GMT+05:30 2016,04:20.6,77.59628683,12.89657808,5.420037,9,821,199.6,8.58,0.13,-3.58,0.02,0.02,5.09,133.48,157.69,40.39,906
5e443ad4-23d9-11e6-b67b-9e71128cae2272,Wed May 18 18:04:21 GMT+05:30 2016,04:20.7,77.59628683,12.89657808,5.420037,9,821,199.6,8.82,0.28,-3.64,-0.01,0.02,5.09,133.4,157.69,40.39,905
5e443ad4-23d9-11e6-b67b-9e71128cae2273,Wed May 18 18:04:21 GMT+05:30 2016,04:20.8,77.59628683,12.89657808,5.420037,9,821,199.6,8.58,0.11,-4.18,0.01,0.03,5.09,133.33,157.69,40,903
5e443ad4-23d9-11e6-b67b-9e71128cae2274,Wed May 18 18:04:21 GMT+05:30 2016,04:20.9,77.59628683,12.89657808,5.420037,9,821,199.6,9.06,-0.03,-4.7,0.01,-0.03,5.09,133.26,157.69,40.39,902
5e443ad4-23d9-11e6-b67b-9e71128cae2275,Wed May 18 18:04:21 GMT+05:30 2016,04:21.0,77.59628683,12.89657808,5.420037,9,821,199.6,9.1,-0.28,-4.02,0.01,-0.01,5.09,133.18,157.69,40.39,901
5e443ad4-23d9-11e6-b67b-9e71128cae2276,Wed May 18 18:04:22 GMT+05:30 2016,04:21.1,77.59628659,12.89651654,5.620142,9,821,192.3,9.06,0.2,-4.25,0.04,0.02,5.09,133.12,158.41,40,899
5e443ad4-23d9-11e6-b67b-9e71128cae2277,Wed May 18 18:04:22 GMT+05:30 2016,04:21.2,77.59628659,12.89651654,5.620142,9,821,192.3,8.51,0.61,-4.04,0.04,0.02,5.09,133.05,158.41,40,901
5e443ad4-23d9-11e6-b67b-9e71128cae2278,Wed May 18 18:04:22 GMT+05:30 2016,04:21.3,77.59628659,12.89651654,5.620142,9,821,192.3,8.75,-0.25,-3.44,0.03,0.12,5.09,132.97,158.41,40,896
5e443ad4-23d9-11e6-b67b-9e71128cae2279,Wed May 18 18:04:22 GMT+05:30 2016,04:21.3,77.59628659,12.89651654,5.620142,9,821,192.3,8.95,-0.63,-3.78,0.03,-0.06,5.09,132.88,158.41,40,897
5e443ad4-23d9-11e6-b67b-9e71128cae2280,Wed May 18 18:04:22 GMT+05:30 2016,04:21.5,77.59628659,12.89651654,5.620142,9,821,192.3,9.62,-1.46,-4.2,0.1,0.08,5.09,132.82,158.41,39.61,897
5e443ad4-23d9-11e6-b67b-9e71128cae2281,Wed May 18 18:04:22 GMT+05:30 2016,04:21.5,77.59628659,12.89651654,5.620142,9,821,192.3,10.29,-0.62,-4.19,0.05,0.08,5.37,132.75,158.41,39.61,896
5e443ad4-23d9-11e6-b67b-9e71128cae2282,Wed May 18 18:04:22 GMT+05:30 2016,04:21.6,77.59628659,12.89651654,5.620142,9,821,192.3,8.84,-0.23,-4.1,0.04,-0.16,5.37,132.66,158.41,40.39,891
5e443ad4-23d9-11e6-b67b-9e71128cae2283,Wed May 18 18:04:22 GMT+05:30 2016,04:21.7,77.59628659,12.89651654,5.620142,9,821,192.3,6.31,0.51,-5.22,0,-0.14,5.37,132.61,158.41,40.39,893
5e443ad4-23d9-11e6-b67b-9e71128cae2284,Wed May 18 18:04:22 GMT+05:30 2016,04:21.8,77.59628659,12.89651654,5.620142,9,821,192.3,8.71,0.08,-3.56,-0.02,-0.11,5.37,132.53,159.02,39.61,893
5e443ad4-23d9-11e6-b67b-9e71128cae2285,Wed May 18 18:04:22 GMT+05:30 2016,04:21.9,77.59628659,12.89651654,5.620142,9,821,192.3,9.91,0.41,-4.72,0.01,0.12,5.37,132.47,159.02,39.22,892
